forecast_id,corridor_id,section_id,forecast_date,window_start,window_end,expected_train_count,lower_bound,upper_bound,confidence,expected_occupancy_minutes,synthetic_data
FORECAST-001563,COR-01,SEC-01,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,2,1,3,0.76,50,True
FORECAST-001564,COR-01,SEC-01,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,0,0,1,0.73,0,True
FORECAST-001565,COR-01,SEC-02,2026-09-27,2026-09-27T00:00:00,2026-09-27T06:00:00,4,2,6,0.86,92,True
FORECAST-001566,COR-01,SEC-02,2026-09-27,2026-09-27T06:00:00,2026-09-27T12:00:00,4,2,6,0.85,104,True
FORECAST-001567,COR-01,SEC-02,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,2,1,3,0.79,54,True
FORECAST-001568,COR-01,SEC-02,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,1,0,2,0.81,23,True
FORECAST-001569,COR-01,SEC-03,2026-09-27,2026-09-27T00:00:00,2026-09-27T06:00:00,2,1,3,0.92,56,True
FORECAST-001570,COR-01,SEC-03,2026-09-27,2026-09-27T06:00:00,2026-09-27T12:00:00,4,3,5,0.84,112,True
FORECAST-001571,COR-01,SEC-03,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,0,0,2,0.8,0,True
FORECAST-001572,COR-01,SEC-03,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,1,0,2,0.86,23,True
FORECAST-001573,COR-02,SEC-04,2026-09-27,2026-09-27T00:00:00,2026-09-27T06:00:00,1,0,2,0.81,20,True
FORECAST-001574,COR-02,SEC-04,2026-09-27,2026-09-27T06:00:00,2026-09-27T12:00:00,3,2,4,0.89,57,True
FORECAST-001575,COR-02,SEC-04,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,0,0,2,0.89,0,True
FORECAST-001576,COR-02,SEC-04,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,2,1,3,0.72,36,True
FORECAST-001577,COR-02,SEC-05,2026-09-27,2026-09-27T00:00:00,2026-09-27T06:00:00,3,2,4,0.81,54,True
FORECAST-001578,COR-02,SEC-05,2026-09-27,2026-09-27T06:00:00,2026-09-27T12:00:00,4,2,6,0.74,92,True
FORECAST-001579,COR-02,SEC-05,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,4,3,5,0.74,84,True
FORECAST-001580,COR-02,SEC-05,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,2,1,3,0.86,48,True
FORECAST-001581,COR-02,SEC-06,2026-09-27,2026-09-27T00:00:00,2026-09-27T06:00:00,3,2,4,0.8,60,True
FORECAST-001582,COR-02,SEC-06,2026-09-27,2026-09-27T06:00:00,2026-09-27T12:00:00,1,0,2,0.8,24,True
FORECAST-001583,COR-02,SEC-06,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,0,0,1,0.86,0,True
FORECAST-001584,COR-02,SEC-06,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,4,3,5,0.87,108,True
FORECAST-001585,COR-03,SEC-07,2026-09-27,2026-09-27T00:00:00,2026-09-27T06:00:00,4,2,6,0.86,80,True
FORECAST-001586,COR-03,SEC-07,2026-09-27,2026-09-27T06:00:00,2026-09-27T12:00:00,2,1,3,0.85,54,True
FORECAST-001587,COR-03,SEC-07,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,2,0,4,0.92,56,True
FORECAST-001588,COR-03,SEC-07,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,0,0,2,0.9,0,True
FORECAST-001589,COR-03,SEC-08,2026-09-27,2026-09-27T00:00:00,2026-09-27T06:00:00,3,2,4,0.82,78,True
FORECAST-001590,COR-03,SEC-08,2026-09-27,2026-09-27T06:00:00,2026-09-27T12:00:00,4,3,5,0.81,96,True
FORECAST-001591,COR-03,SEC-08,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,2,1,3,0.75,44,True
FORECAST-001592,COR-03,SEC-08,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,2,0,4,0.76,50,True
FORECAST-001593,COR-03,SEC-09,2026-09-27,2026-09-27T00:00:00,2026-09-27T06:00:00,1,0,2,0.74,28,True
FORECAST-001594,COR-03,SEC-09,2026-09-27,2026-09-27T06:00:00,2026-09-27T12:00:00,1,0,2,0.87,18,True
FORECAST-001595,COR-03,SEC-09,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,2,1,3,0.88,40,True
FORECAST-001596,COR-03,SEC-09,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,4,3,5,0.76,100,True
FORECAST-001597,COR-04,SEC-10,2026-09-27,2026-09-27T00:00:00,2026-09-27T06:00:00,1,0,3,0.8,28,True
FORECAST-001598,COR-04,SEC-10,2026-09-27,2026-09-27T06:00:00,2026-09-27T12:00:00,1,0,2,0.92,19,True
FORECAST-001599,COR-04,SEC-10,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,2,1,3,0.79,54,True
FORECAST-001600,COR-04,SEC-10,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,4,3,5,0.92,108,True
FORECAST-001601,COR-04,SEC-11,2026-09-27,2026-09-27T00:00:00,2026-09-27T06:00:00,3,1,5,0.8,75,True
FORECAST-001602,COR-04,SEC-11,2026-09-27,2026-09-27T06:00:00,2026-09-27T12:00:00,2,1,3,0.81,48,True
FORECAST-001603,COR-04,SEC-11,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,2,1,3,0.81,54,True
FORECAST-001604,COR-04,SEC-11,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,0,0,1,0.79,0,True
FORECAST-001605,COR-04,SEC-12,2026-09-27,2026-09-27T00:00:00,2026-09-27T06:00:00,0,0,1,0.91,0,True
FORECAST-001606,COR-04,SEC-12,2026-09-27,2026-09-27T06:00:00,2026-09-27T12:00:00,3,1,5,0.88,54,True
FORECAST-001607,COR-04,SEC-12,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,2,1,3,0.85,56,True
FORECAST-001608,COR-04,SEC-12,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,1,0,3,0.93,28,True
FORECAST-001609,COR-05,SEC-13,2026-09-27,2026-09-27T00:00:00,2026-09-27T06:00:00,7,6,8,0.86,168,True
FORECAST-001610,COR-05,SEC-13,2026-09-27,2026-09-27T06:00:00,2026-09-27T12:00:00,4,3,5,0.93,96,True
FORECAST-001611,COR-05,SEC-13,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,6,5,7,0.91,132,True
FORECAST-001612,COR-05,SEC-13,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,4,3,5,0.93,100,True
FORECAST-001613,COR-05,SEC-14,2026-09-27,2026-09-27T00:00:00,2026-09-27T06:00:00,4,3,5,0.81,108,True
FORECAST-001614,COR-05,SEC-14,2026-09-27,2026-09-27T06:00:00,2026-09-27T12:00:00,7,6,8,0.91,196,True
FORECAST-001615,COR-05,SEC-14,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,3,2,4,0.78,72,True
FORECAST-001616,COR-05,SEC-14,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,6,4,8,0.75,120,True
FORECAST-001617,COR-05,SEC-15,2026-09-27,2026-09-27T00:00:00,2026-09-27T06:00:00,5,3,7,0.78,110,True
FORECAST-001618,COR-05,SEC-15,2026-09-27,2026-09-27T06:00:00,2026-09-27T12:00:00,7,5,9,0.8,175,True
FORECAST-001619,COR-05,SEC-15,2026-09-27,2026-09-27T12:00:00,2026-09-27T18:00:00,3,2,4,0.9,54,True
FORECAST-001620,COR-05,SEC-15,2026-09-27,2026-09-27T18:00:00,2026-09-28T00:00:00,4,3,5,0.94,72,True
FORECAST-001621,COR-01,SEC-01,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,3,2,4,0.92,84,True
FORECAST-001622,COR-01,SEC-01,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,3,2,4,0.85,57,True
FORECAST-001623,COR-01,SEC-01,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,4,3,5,0.75,96,True
FORECAST-001624,COR-01,SEC-01,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,1,0,3,0.84,23,True
FORECAST-001625,COR-01,SEC-02,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,1,0,3,0.76,20,True
FORECAST-001626,COR-01,SEC-02,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,0,0,2,0.72,0,True
FORECAST-001627,COR-01,SEC-02,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,3,1,5,0.91,78,True
FORECAST-001628,COR-01,SEC-02,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,1,0,2,0.87,23,True
FORECAST-001629,COR-01,SEC-03,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,2,1,3,0.73,48,True
FORECAST-001630,COR-01,SEC-03,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,3,2,4,0.85,84,True
FORECAST-001631,COR-01,SEC-03,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,3,2,4,0.86,66,True
FORECAST-001632,COR-01,SEC-03,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,2,0,4,0.76,44,True
FORECAST-001633,COR-02,SEC-04,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,4,2,6,0.85,96,True
FORECAST-001634,COR-02,SEC-04,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,3,1,5,0.9,81,True
FORECAST-001635,COR-02,SEC-04,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,3,2,4,0.84,66,True
FORECAST-001636,COR-02,SEC-04,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,3,2,4,0.86,81,True
FORECAST-001637,COR-02,SEC-05,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,3,2,4,0.9,66,True
FORECAST-001638,COR-02,SEC-05,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,2,0,4,0.9,54,True
FORECAST-001639,COR-02,SEC-05,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,4,3,5,0.89,76,True
FORECAST-001640,COR-02,SEC-05,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,1,0,2,0.91,18,True
FORECAST-001641,COR-02,SEC-06,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,1,0,2,0.87,22,True
FORECAST-001642,COR-02,SEC-06,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,2,1,3,0.87,46,True
FORECAST-001643,COR-02,SEC-06,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,1,0,3,0.92,25,True
FORECAST-001644,COR-02,SEC-06,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,3,1,5,0.91,66,True
FORECAST-001645,COR-03,SEC-07,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,4,2,6,0.85,92,True
FORECAST-001646,COR-03,SEC-07,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,1,0,2,0.8,28,True
FORECAST-001647,COR-03,SEC-07,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,4,3,5,0.81,76,True
FORECAST-001648,COR-03,SEC-07,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,1,0,2,0.77,23,True
FORECAST-001649,COR-03,SEC-08,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,2,1,3,0.82,36,True
FORECAST-001650,COR-03,SEC-08,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,4,3,5,0.92,92,True
FORECAST-001651,COR-03,SEC-08,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,4,3,5,0.9,100,True
FORECAST-001652,COR-03,SEC-08,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,3,1,5,0.81,66,True
FORECAST-001653,COR-03,SEC-09,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,0,0,1,0.85,0,True
FORECAST-001654,COR-03,SEC-09,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,2,0,4,0.9,40,True
FORECAST-001655,COR-03,SEC-09,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,4,2,6,0.87,88,True
FORECAST-001656,COR-03,SEC-09,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,0,0,1,0.92,0,True
FORECAST-001657,COR-04,SEC-10,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,3,2,4,0.82,78,True
FORECAST-001658,COR-04,SEC-10,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,0,0,2,0.84,0,True
FORECAST-001659,COR-04,SEC-10,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,4,3,5,0.81,84,True
FORECAST-001660,COR-04,SEC-10,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,0,0,1,0.79,0,True
FORECAST-001661,COR-04,SEC-11,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,2,0,4,0.89,56,True
FORECAST-001662,COR-04,SEC-11,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,4,2,6,0.9,108,True
FORECAST-001663,COR-04,SEC-11,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,1,0,3,0.84,20,True
FORECAST-001664,COR-04,SEC-11,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,0,0,1,0.84,0,True
FORECAST-001665,COR-04,SEC-12,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,2,1,3,0.79,38,True
FORECAST-001666,COR-04,SEC-12,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,3,2,4,0.83,81,True
FORECAST-001667,COR-04,SEC-12,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,4,3,5,0.86,76,True
FORECAST-001668,COR-04,SEC-12,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,1,0,2,0.74,18,True
FORECAST-001669,COR-05,SEC-13,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,3,1,5,0.81,78,True
FORECAST-001670,COR-05,SEC-13,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,6,4,8,0.86,126,True
FORECAST-001671,COR-05,SEC-13,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,4,2,6,0.93,104,True
FORECAST-001672,COR-05,SEC-13,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,3,2,4,0.75,84,True
FORECAST-001673,COR-05,SEC-14,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,5,4,6,0.81,105,True
FORECAST-001674,COR-05,SEC-14,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,3,2,4,0.79,75,True
FORECAST-001675,COR-05,SEC-14,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,3,1,5,0.92,72,True
FORECAST-001676,COR-05,SEC-14,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,5,3,7,0.81,115,True
FORECAST-001677,COR-05,SEC-15,2026-09-28,2026-09-28T00:00:00,2026-09-28T06:00:00,6,4,8,0.91,168,True
FORECAST-001678,COR-05,SEC-15,2026-09-28,2026-09-28T06:00:00,2026-09-28T12:00:00,5,3,7,0.79,140,True
FORECAST-001679,COR-05,SEC-15,2026-09-28,2026-09-28T12:00:00,2026-09-28T18:00:00,3,2,4,0.9,57,True
FORECAST-001680,COR-05,SEC-15,2026-09-28,2026-09-28T18:00:00,2026-09-29T00:00:00,3,1,5,0.84,66,True
FORECAST-001681,COR-01,SEC-01,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,0,0,1,0.81,0,True
FORECAST-001682,COR-01,SEC-01,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,4,3,5,0.79,108,True
FORECAST-001683,COR-01,SEC-01,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,3,2,4,0.94,75,True
FORECAST-001684,COR-01,SEC-01,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,0,0,1,0.83,0,True
FORECAST-001685,COR-01,SEC-02,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,2,1,3,0.84,54,True
FORECAST-001686,COR-01,SEC-02,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,2,1,3,0.81,38,True
FORECAST-001687,COR-01,SEC-02,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,2,1,3,0.75,44,True
FORECAST-001688,COR-01,SEC-02,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,3,2,4,0.76,57,True
FORECAST-001689,COR-01,SEC-03,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,1,0,2,0.75,21,True
FORECAST-001690,COR-01,SEC-03,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,3,2,4,0.8,84,True
FORECAST-001691,COR-01,SEC-03,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,0,0,1,0.85,0,True
FORECAST-001692,COR-01,SEC-03,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,4,3,5,0.86,88,True
FORECAST-001693,COR-02,SEC-04,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,0,0,2,0.86,0,True
FORECAST-001694,COR-02,SEC-04,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,4,3,5,0.93,72,True
FORECAST-001695,COR-02,SEC-04,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,4,3,5,0.91,88,True
FORECAST-001696,COR-02,SEC-04,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,2,0,4,0.85,44,True
FORECAST-001697,COR-02,SEC-05,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,3,2,4,0.77,78,True
FORECAST-001698,COR-02,SEC-05,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,4,2,6,0.92,112,True
FORECAST-001699,COR-02,SEC-05,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,1,0,2,0.88,20,True
FORECAST-001700,COR-02,SEC-05,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,2,1,3,0.92,38,True
FORECAST-001701,COR-02,SEC-06,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,0,0,2,0.85,0,True
FORECAST-001702,COR-02,SEC-06,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,0,0,1,0.79,0,True
FORECAST-001703,COR-02,SEC-06,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,0,0,2,0.93,0,True
FORECAST-001704,COR-02,SEC-06,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,0,0,2,0.88,0,True
FORECAST-001705,COR-03,SEC-07,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,0,0,2,0.79,0,True
FORECAST-001706,COR-03,SEC-07,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,0,0,2,0.9,0,True
FORECAST-001707,COR-03,SEC-07,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,3,1,5,0.91,84,True
FORECAST-001708,COR-03,SEC-07,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,4,2,6,0.86,92,True
FORECAST-001709,COR-03,SEC-08,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,0,0,1,0.79,0,True
FORECAST-001710,COR-03,SEC-08,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,4,3,5,0.87,92,True
FORECAST-001711,COR-03,SEC-08,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,3,2,4,0.85,72,True
FORECAST-001712,COR-03,SEC-08,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,3,2,4,0.81,81,True
FORECAST-001713,COR-03,SEC-09,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,2,1,3,0.92,48,True
FORECAST-001714,COR-03,SEC-09,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,3,2,4,0.74,78,True
FORECAST-001715,COR-03,SEC-09,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,4,2,6,0.79,88,True
FORECAST-001716,COR-03,SEC-09,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,3,2,4,0.85,84,True
FORECAST-001717,COR-04,SEC-10,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,1,0,3,0.83,23,True
FORECAST-001718,COR-04,SEC-10,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,3,2,4,0.73,57,True
FORECAST-001719,COR-04,SEC-10,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,3,1,5,0.84,57,True
FORECAST-001720,COR-04,SEC-10,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,2,1,3,0.73,54,True
FORECAST-001721,COR-04,SEC-11,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,1,0,3,0.8,20,True
FORECAST-001722,COR-04,SEC-11,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,0,0,2,0.73,0,True
FORECAST-001723,COR-04,SEC-11,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,1,0,2,0.8,24,True
FORECAST-001724,COR-04,SEC-11,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,2,0,4,0.73,48,True
FORECAST-001725,COR-04,SEC-12,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,2,1,3,0.79,38,True
FORECAST-001726,COR-04,SEC-12,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,1,0,2,0.74,22,True
FORECAST-001727,COR-04,SEC-12,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,0,0,1,0.77,0,True
FORECAST-001728,COR-04,SEC-12,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,1,0,2,0.86,26,True
FORECAST-001729,COR-05,SEC-13,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,5,4,6,0.83,140,True
FORECAST-001730,COR-05,SEC-13,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,7,6,8,0.72,147,True
FORECAST-001731,COR-05,SEC-13,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,6,4,8,0.78,150,True
FORECAST-001732,COR-05,SEC-13,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,3,2,4,0.94,69,True
FORECAST-001733,COR-05,SEC-14,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,6,5,7,0.84,144,True
FORECAST-001734,COR-05,SEC-14,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,4,3,5,0.94,96,True
FORECAST-001735,COR-05,SEC-14,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,3,1,5,0.84,72,True
FORECAST-001736,COR-05,SEC-14,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,7,6,8,0.76,161,True
FORECAST-001737,COR-05,SEC-15,2026-09-29,2026-09-29T00:00:00,2026-09-29T06:00:00,4,3,5,0.87,84,True
FORECAST-001738,COR-05,SEC-15,2026-09-29,2026-09-29T06:00:00,2026-09-29T12:00:00,4,3,5,0.81,104,True
FORECAST-001739,COR-05,SEC-15,2026-09-29,2026-09-29T12:00:00,2026-09-29T18:00:00,6,4,8,0.78,108,True
FORECAST-001740,COR-05,SEC-15,2026-09-29,2026-09-29T18:00:00,2026-09-30T00:00:00,4,2,6,0.86,88,True
FORECAST-001741,COR-01,SEC-01,2026-09-30,2026-09-30T00:00:00,2026-09-30T06:00:00,0,0,1,0.85,0,True
FORECAST-001742,COR-01,SEC-01,2026-09-30,2026-09-30T06:00:00,2026-09-30T12:00:00,0,0,2,0.84,0,True
FORECAST-001743,COR-01,SEC-01,2026-09-30,2026-09-30T12:00:00,2026-09-30T18:00:00,4,2,6,0.79,76,True
FORECAST-001744,COR-01,SEC-01,2026-09-30,2026-09-30T18:00:00,2026-10-01T00:00:00,3,2,4,0.79,60,True
FORECAST-001745,COR-01,SEC-02,2026-09-30,2026-09-30T00:00:00,2026-09-30T06:00:00,4,3,5,0.89,84,True
FORECAST-001746,COR-01,SEC-02,2026-09-30,2026-09-30T06:00:00,2026-09-30T12:00:00,1,0,2,0.8,22,True
FORECAST-001747,COR-01,SEC-02,2026-09-30,2026-09-30T12:00:00,2026-09-30T18:00:00,4,2,6,0.74,84,True
FORECAST-001748,COR-01,SEC-02,2026-09-30,2026-09-30T18:00:00,2026-10-01T00:00:00,0,0,2,0.74,0,True
FORECAST-001749,COR-01,SEC-03,2026-09-30,2026-09-30T00:00:00,2026-09-30T06:00:00,3,2,4,0.81,54,True
FORECAST-001750,COR-01,SEC-03,2026-09-30,2026-09-30T06:00:00,2026-09-30T12:00:00,2,0,4,0.77,44,True
FORECAST-001751,COR-01,SEC-03,2026-09-30,2026-09-30T12:00:00,2026-09-30T18:00:00,4,2,6,0.81,76,True
FORECAST-001752,COR-01,SEC-03,2026-09-30,2026-09-30T18:00:00,2026-10-01T00:00:00,3,2,4,0.76,57,True
FORECAST-001753,COR-02,SEC-04,2026-09-30,2026-09-30T00:00:00,2026-09-30T06:00:00,2,1,3,0.82,48,True
FORECAST-001754,COR-02,SEC-04,2026-09-30,2026-09-30T06:00:00,2026-09-30T12:00:00,0,0,1,0.83,0,True
FORECAST-001755,COR-02,SEC-04,2026-09-30,2026-09-30T12:00:00,2026-09-30T18:00:00,2,1,3,0.75,50,True
FORECAST-001756,COR-02,SEC-04,2026-09-30,2026-09-30T18:00:00,2026-10-01T00:00:00,4,3,5,0.85,104,True
FORECAST-001757,COR-02,SEC-05,2026-09-30,2026-09-30T00:00:00,2026-09-30T06:00:00,3,2,4,0.9,78,True
FORECAST-001758,COR-02,SEC-05,2026-09-30,2026-09-30T06:00:00,2026-09-30T12:00:00,3,2,4,0.82,72,True
FORECAST-001759,COR-02,SEC-05,2026-09-30,2026-09-30T12:00:00,2026-09-30T18:00:00,4,2,6,0.86,108,True
FORECAST-001760,COR-02,SEC-05,2026-09-30,2026-09-30T18:00:00,2026-10-01T00:00:00,1,0,2,0.86,23,True
FORECAST-001761,COR-02,SEC-06,2026-09-30,2026-09-30T00:00:00,2026-09-30T06:00:00,0,0,2,0.86,0,True
FORECAST-001762,COR-02,SEC-06,2026-09-30,2026-09-30T06:00:00,2026-09-30T12:00:00,4,2,6,0.93,72,True
FORECAST-001763,COR-02,SEC-06,2026-09-30,2026-09-30T12:00:00,2026-09-30T18:00:00,1,0,3,0.79,21,True
FORECAST-001764,COR-02,SEC-06,2026-09-30,2026-09-30T18:00:00,2026-10-01T00:00:00,0,0,2,0.78,0,True
FORECAST-001765,COR-03,SEC-07,2026-09-30,2026-09-30T00:00:00,2026-09-30T06:00:00,0,0,1,0.91,0,True
FORECAST-001766,COR-03,SEC-07,2026-09-30,2026-09-30T06:00:00,2026-09-30T12:00:00,2,1,3,0.89,54,True
FORECAST-001767,COR-03,SEC-07,2026-09-30,2026-09-30T12:00:00,2026-09-30T18:00:00,3,2,4,0.84,78,True
FORECAST-001768,COR-03,SEC-07,2026-09-30,2026-09-30T18:00:00,2026-10-01T00:00:00,2,1,3,0.78,36,True
FORECAST-001769,COR-03,SEC-08,2026-09-30,2026-09-30T00:00:00,2026-09-30T06:00:00,1,0,2,0.86,19,True
