movement_id,train_id,train_name,train_type,corridor_id,section_id,operating_date,scheduled_entry,scheduled_exit,priority,maximum_permissible_delay_minutes,synthetic_data
MOVE-001551,GDS-123,Gati Freight 123,Goods,COR-05,SEC-13,2026-09-26,2026-09-26T15:52:00,2026-09-26T16:22:00,4,30,True
MOVE-001552,EXP-124,Gati Express 124,Express,COR-05,SEC-13,2026-09-26,2026-09-26T19:22:00,2026-09-26T19:36:00,9,5,True
MOVE-001553,SUB-131,Gati Suburban 131,Suburban,COR-05,SEC-14,2026-09-26,2026-09-26T07:12:00,2026-09-26T07:23:00,6,8,True
MOVE-001554,GDS-132,Gati Freight 132,Goods,COR-05,SEC-14,2026-09-26,2026-09-26T10:06:00,2026-09-26T10:31:00,4,30,True
MOVE-001555,EXP-133,Gati Express 133,Express,COR-05,SEC-14,2026-09-26,2026-09-26T15:28:00,2026-09-26T15:36:00,9,5,True
MOVE-001556,PAS-134,Jan Pragati Passenger 134,Passenger,COR-05,SEC-14,2026-09-26,2026-09-26T18:41:00,2026-09-26T19:02:00,7,10,True
MOVE-001557,GDS-141,Gati Freight 141,Goods,COR-05,SEC-15,2026-09-26,2026-09-26T06:18:00,2026-09-26T06:46:00,4,30,True
MOVE-001558,EXP-142,Gati Express 142,Express,COR-05,SEC-15,2026-09-26,2026-09-26T10:48:00,2026-09-26T11:00:00,9,5,True
MOVE-001559,PAS-143,Jan Pragati Passenger 143,Passenger,COR-05,SEC-15,2026-09-26,2026-09-26T16:06:00,2026-09-26T16:20:00,7,10,True
MOVE-001560,SUB-144,Gati Suburban 144,Suburban,COR-05,SEC-15,2026-09-26,2026-09-26T20:01:00,2026-09-26T20:19:00,6,8,True
MOVE-001561,SUB-001,Gati Suburban 001,Suburban,COR-01,SEC-01,2026-09-27,2026-09-27T05:09:00,2026-09-27T05:24:00,6,8,True
MOVE-001562,GDS-002,Gati Freight 002,Goods,COR-01,SEC-01,2026-09-27,2026-09-27T10:56:00,2026-09-27T11:18:00,4,30,True
MOVE-001563,EXP-003,Gati Express 003,Express,COR-01,SEC-01,2026-09-27,2026-09-27T15:04:00,2026-09-27T15:20:00,9,5,True
MOVE-001564,PAS-004,Jan Pragati Passenger 004,Passenger,COR-01,SEC-01,2026-09-27,2026-09-27T19:07:00,2026-09-27T19:26:00,7,10,True
MOVE-001565,GDS-011,Gati Freight 011,Goods,COR-01,SEC-02,2026-09-27,2026-09-27T05:56:00,2026-09-27T06:21:00,4,30,True
MOVE-001566,EXP-012,Gati Express 012,Express,COR-01,SEC-02,2026-09-27,2026-09-27T10:04:00,2026-09-27T10:20:00,9,5,True
MOVE-001567,PAS-013,Jan Pragati Passenger 013,Passenger,COR-01,SEC-02,2026-09-27,2026-09-27T14:19:00,2026-09-27T14:36:00,7,10,True
MOVE-001568,SUB-014,Gati Suburban 014,Suburban,COR-01,SEC-02,2026-09-27,2026-09-27T20:24:00,2026-09-27T20:36:00,6,8,True
MOVE-001569,EXP-021,Gati Express 021,Express,COR-01,SEC-03,2026-09-27,2026-09-27T06:31:00,2026-09-27T06:44:00,9,5,True
MOVE-001570,PAS-022,Jan Pragati Passenger 022,Passenger,COR-01,SEC-03,2026-09-27,2026-09-27T09:02:00,2026-09-27T09:22:00,7,10,True
MOVE-001571,SUB-023,Gati Suburban 023,Suburban,COR-01,SEC-03,2026-09-27,2026-09-27T15:08:00,2026-09-27T15:24:00,6,8,True
MOVE-001572,GDS-024,Gati Freight 024,Goods,COR-01,SEC-03,2026-09-27,2026-09-27T21:08:00,2026-09-27T21:27:00,4,30,True
MOVE-001573,PAS-031,Jan Pragati Passenger 031,Passenger,COR-02,SEC-04,2026-09-27,2026-09-27T05:10:00,2026-09-27T05:26:00,7,10,True
MOVE-001574,SUB-032,Gati Suburban 032,Suburban,COR-02,SEC-04,2026-09-27,2026-09-27T09:38:00,2026-09-27T09:53:00,6,8,True
MOVE-001575,GDS-033,Gati Freight 033,Goods,COR-02,SEC-04,2026-09-27,2026-09-27T15:19:00,2026-09-27T15:37:00,4,30,True
MOVE-001576,EXP-034,Gati Express 034,Express,COR-02,SEC-04,2026-09-27,2026-09-27T20:18:00,2026-09-27T20:27:00,9,5,True
MOVE-001577,SUB-041,Gati Suburban 041,Suburban,COR-02,SEC-05,2026-09-27,2026-09-27T05:35:00,2026-09-27T05:53:00,6,8,True
MOVE-001578,GDS-042,Gati Freight 042,Goods,COR-02,SEC-05,2026-09-27,2026-09-27T09:13:00,2026-09-27T09:33:00,4,30,True
MOVE-001579,EXP-043,Gati Express 043,Express,COR-02,SEC-05,2026-09-27,2026-09-27T15:01:00,2026-09-27T15:12:00,9,5,True
MOVE-001580,PAS-044,Jan Pragati Passenger 044,Passenger,COR-02,SEC-05,2026-09-27,2026-09-27T19:06:00,2026-09-27T19:19:00,7,10,True
MOVE-001581,GDS-051,Gati Freight 051,Goods,COR-02,SEC-06,2026-09-27,2026-09-27T06:00:00,2026-09-27T06:18:00,4,30,True
MOVE-001582,EXP-052,Gati Express 052,Express,COR-02,SEC-06,2026-09-27,2026-09-27T09:08:00,2026-09-27T09:23:00,9,5,True
MOVE-001583,PAS-053,Jan Pragati Passenger 053,Passenger,COR-02,SEC-06,2026-09-27,2026-09-27T14:09:00,2026-09-27T14:31:00,7,10,True
MOVE-001584,SUB-054,Gati Suburban 054,Suburban,COR-02,SEC-06,2026-09-27,2026-09-27T20:43:00,2026-09-27T21:01:00,6,8,True
MOVE-001585,EXP-061,Gati Express 061,Express,COR-03,SEC-07,2026-09-27,2026-09-27T07:12:00,2026-09-27T07:25:00,9,5,True
MOVE-001586,PAS-062,Jan Pragati Passenger 062,Passenger,COR-03,SEC-07,2026-09-27,2026-09-27T09:47:00,2026-09-27T10:05:00,7,10,True
MOVE-001587,SUB-063,Gati Suburban 063,Suburban,COR-03,SEC-07,2026-09-27,2026-09-27T15:10:00,2026-09-27T15:24:00,6,8,True
MOVE-001588,GDS-064,Gati Freight 064,Goods,COR-03,SEC-07,2026-09-27,2026-09-27T18:29:00,2026-09-27T18:56:00,4,30,True
MOVE-001589,PAS-071,Jan Pragati Passenger 071,Passenger,COR-03,SEC-08,2026-09-27,2026-09-27T07:03:00,2026-09-27T07:19:00,7,10,True
MOVE-001590,SUB-072,Gati Suburban 072,Suburban,COR-03,SEC-08,2026-09-27,2026-09-27T10:59:00,2026-09-27T11:14:00,6,8,True
MOVE-001591,GDS-073,Gati Freight 073,Goods,COR-03,SEC-08,2026-09-27,2026-09-27T15:03:00,2026-09-27T15:21:00,4,30,True
MOVE-001592,EXP-074,Gati Express 074,Express,COR-03,SEC-08,2026-09-27,2026-09-27T20:50:00,2026-09-27T21:03:00,9,5,True
MOVE-001593,SUB-081,Gati Suburban 081,Suburban,COR-03,SEC-09,2026-09-27,2026-09-27T05:57:00,2026-09-27T06:10:00,6,8,True
MOVE-001594,GDS-082,Gati Freight 082,Goods,COR-03,SEC-09,2026-09-27,2026-09-27T11:18:00,2026-09-27T11:45:00,4,30,True
MOVE-001595,EXP-083,Gati Express 083,Express,COR-03,SEC-09,2026-09-27,2026-09-27T15:00:00,2026-09-27T15:14:00,9,5,True
MOVE-001596,PAS-084,Jan Pragati Passenger 084,Passenger,COR-03,SEC-09,2026-09-27,2026-09-27T19:34:00,2026-09-27T19:54:00,7,10,True
MOVE-001597,GDS-091,Gati Freight 091,Goods,COR-04,SEC-10,2026-09-27,2026-09-27T07:20:00,2026-09-27T07:49:00,4,30,True
MOVE-001598,EXP-092,Gati Express 092,Express,COR-04,SEC-10,2026-09-27,2026-09-27T10:50:00,2026-09-27T11:00:00,9,5,True
MOVE-001599,PAS-093,Jan Pragati Passenger 093,Passenger,COR-04,SEC-10,2026-09-27,2026-09-27T16:16:00,2026-09-27T16:36:00,7,10,True
MOVE-001600,SUB-094,Gati Suburban 094,Suburban,COR-04,SEC-10,2026-09-27,2026-09-27T20:30:00,2026-09-27T20:40:00,6,8,True
MOVE-001601,EXP-101,Gati Express 101,Express,COR-04,SEC-11,2026-09-27,2026-09-27T06:29:00,2026-09-27T06:43:00,9,5,True
MOVE-001602,PAS-102,Jan Pragati Passenger 102,Passenger,COR-04,SEC-11,2026-09-27,2026-09-27T09:26:00,2026-09-27T09:41:00,7,10,True
MOVE-001603,SUB-103,Gati Suburban 103,Suburban,COR-04,SEC-11,2026-09-27,2026-09-27T15:13:00,2026-09-27T15:25:00,6,8,True
MOVE-001604,GDS-104,Gati Freight 104,Goods,COR-04,SEC-11,2026-09-27,2026-09-27T20:03:00,2026-09-27T20:21:00,4,30,True
MOVE-001605,PAS-111,Jan Pragati Passenger 111,Passenger,COR-04,SEC-12,2026-09-27,2026-09-27T05:13:00,2026-09-27T05:30:00,7,10,True
MOVE-001606,SUB-112,Gati Suburban 112,Suburban,COR-04,SEC-12,2026-09-27,2026-09-27T09:08:00,2026-09-27T09:23:00,6,8,True
MOVE-001607,GDS-113,Gati Freight 113,Goods,COR-04,SEC-12,2026-09-27,2026-09-27T16:01:00,2026-09-27T16:21:00,4,30,True
MOVE-001608,EXP-114,Gati Express 114,Express,COR-04,SEC-12,2026-09-27,2026-09-27T19:48:00,2026-09-27T19:58:00,9,5,True
MOVE-001609,SUB-121,Gati Suburban 121,Suburban,COR-05,SEC-13,2026-09-27,2026-09-27T06:15:00,2026-09-27T06:31:00,6,8,True
MOVE-001610,GDS-122,Gati Freight 122,Goods,COR-05,SEC-13,2026-09-27,2026-09-27T10:04:00,2026-09-27T10:25:00,4,30,True
MOVE-001611,EXP-123,Gati Express 123,Express,COR-05,SEC-13,2026-09-27,2026-09-27T15:22:00,2026-09-27T15:38:00,9,5,True
MOVE-001612,PAS-124,Jan Pragati Passenger 124,Passenger,COR-05,SEC-13,2026-09-27,2026-09-27T18:09:00,2026-09-27T18:29:00,7,10,True
MOVE-001613,GDS-131,Gati Freight 131,Goods,COR-05,SEC-14,2026-09-27,2026-09-27T05:30:00,2026-09-27T05:48:00,4,30,True
MOVE-001614,EXP-132,Gati Express 132,Express,COR-05,SEC-14,2026-09-27,2026-09-27T09:24:00,2026-09-27T09:38:00,9,5,True
MOVE-001615,PAS-133,Jan Pragati Passenger 133,Passenger,COR-05,SEC-14,2026-09-27,2026-09-27T15:12:00,2026-09-27T15:28:00,7,10,True
MOVE-001616,SUB-134,Gati Suburban 134,Suburban,COR-05,SEC-14,2026-09-27,2026-09-27T20:23:00,2026-09-27T20:33:00,6,8,True
MOVE-001617,EXP-141,Gati Express 141,Express,COR-05,SEC-15,2026-09-27,2026-09-27T05:32:00,2026-09-27T05:45:00,9,5,True
MOVE-001618,PAS-142,Jan Pragati Passenger 142,Passenger,COR-05,SEC-15,2026-09-27,2026-09-27T09:44:00,2026-09-27T09:58:00,7,10,True
MOVE-001619,SUB-143,Gati Suburban 143,Suburban,COR-05,SEC-15,2026-09-27,2026-09-27T14:27:00,2026-09-27T14:41:00,6,8,True
MOVE-001620,GDS-144,Gati Freight 144,Goods,COR-05,SEC-15,2026-09-27,2026-09-27T20:24:00,2026-09-27T20:54:00,4,30,True
MOVE-001621,GDS-001,Gati Freight 001,Goods,COR-01,SEC-01,2026-09-28,2026-09-28T06:52:00,2026-09-28T07:15:00,4,30,True
MOVE-001622,EXP-002,Gati Express 002,Express,COR-01,SEC-01,2026-09-28,2026-09-28T11:15:00,2026-09-28T11:29:00,9,5,True
MOVE-001623,PAS-003,Jan Pragati Passenger 003,Passenger,COR-01,SEC-01,2026-09-28,2026-09-28T15:14:00,2026-09-28T15:26:00,7,10,True
MOVE-001624,SUB-004,Gati Suburban 004,Suburban,COR-01,SEC-01,2026-09-28,2026-09-28T18:17:00,2026-09-28T18:31:00,6,8,True
MOVE-001625,EXP-011,Gati Express 011,Express,COR-01,SEC-02,2026-09-28,2026-09-28T05:07:00,2026-09-28T05:23:00,9,5,True
MOVE-001626,PAS-012,Jan Pragati Passenger 012,Passenger,COR-01,SEC-02,2026-09-28,2026-09-28T11:06:00,2026-09-28T11:24:00,7,10,True
MOVE-001627,SUB-013,Gati Suburban 013,Suburban,COR-01,SEC-02,2026-09-28,2026-09-28T15:37:00,2026-09-28T15:51:00,6,8,True
MOVE-001628,GDS-014,Gati Freight 014,Goods,COR-01,SEC-02,2026-09-28,2026-09-28T20:15:00,2026-09-28T20:38:00,4,30,True
MOVE-001629,PAS-021,Jan Pragati Passenger 021,Passenger,COR-01,SEC-03,2026-09-28,2026-09-28T05:29:00,2026-09-28T05:46:00,7,10,True
MOVE-001630,SUB-022,Gati Suburban 022,Suburban,COR-01,SEC-03,2026-09-28,2026-09-28T11:16:00,2026-09-28T11:29:00,6,8,True
MOVE-001631,GDS-023,Gati Freight 023,Goods,COR-01,SEC-03,2026-09-28,2026-09-28T14:53:00,2026-09-28T15:20:00,4,30,True
MOVE-001632,EXP-024,Gati Express 024,Express,COR-01,SEC-03,2026-09-28,2026-09-28T18:01:00,2026-09-28T18:10:00,9,5,True
MOVE-001633,SUB-031,Gati Suburban 031,Suburban,COR-02,SEC-04,2026-09-28,2026-09-28T05:26:00,2026-09-28T05:37:00,6,8,True
MOVE-001634,GDS-032,Gati Freight 032,Goods,COR-02,SEC-04,2026-09-28,2026-09-28T09:04:00,2026-09-28T09:32:00,4,30,True
MOVE-001635,EXP-033,Gati Express 033,Express,COR-02,SEC-04,2026-09-28,2026-09-28T15:36:00,2026-09-28T15:46:00,9,5,True
MOVE-001636,PAS-034,Jan Pragati Passenger 034,Passenger,COR-02,SEC-04,2026-09-28,2026-09-28T19:38:00,2026-09-28T19:55:00,7,10,True
MOVE-001637,GDS-041,Gati Freight 041,Goods,COR-02,SEC-05,2026-09-28,2026-09-28T05:09:00,2026-09-28T05:33:00,4,30,True
MOVE-001638,EXP-042,Gati Express 042,Express,COR-02,SEC-05,2026-09-28,2026-09-28T10:39:00,2026-09-28T10:55:00,9,5,True
MOVE-001639,PAS-043,Jan Pragati Passenger 043,Passenger,COR-02,SEC-05,2026-09-28,2026-09-28T15:06:00,2026-09-28T15:19:00,7,10,True
MOVE-001640,SUB-044,Gati Suburban 044,Suburban,COR-02,SEC-05,2026-09-28,2026-09-28T20:37:00,2026-09-28T20:54:00,6,8,True
MOVE-001641,EXP-051,Gati Express 051,Express,COR-02,SEC-06,2026-09-28,2026-09-28T06:59:00,2026-09-28T07:14:00,9,5,True
MOVE-001642,PAS-052,Jan Pragati Passenger 052,Passenger,COR-02,SEC-06,2026-09-28,2026-09-28T09:04:00,2026-09-28T09:21:00,7,10,True
MOVE-001643,SUB-053,Gati Suburban 053,Suburban,COR-02,SEC-06,2026-09-28,2026-09-28T14:08:00,2026-09-28T14:20:00,6,8,True
MOVE-001644,GDS-054,Gati Freight 054,Goods,COR-02,SEC-06,2026-09-28,2026-09-28T19:31:00,2026-09-28T20:01:00,4,30,True
MOVE-001645,PAS-061,Jan Pragati Passenger 061,Passenger,COR-03,SEC-07,2026-09-28,2026-09-28T06:07:00,2026-09-28T06:24:00,7,10,True
MOVE-001646,SUB-062,Gati Suburban 062,Suburban,COR-03,SEC-07,2026-09-28,2026-09-28T09:22:00,2026-09-28T09:39:00,6,8,True
MOVE-001647,GDS-063,Gati Freight 063,Goods,COR-03,SEC-07,2026-09-28,2026-09-28T14:34:00,2026-09-28T14:54:00,4,30,True
MOVE-001648,EXP-064,Gati Express 064,Express,COR-03,SEC-07,2026-09-28,2026-09-28T20:38:00,2026-09-28T20:46:00,9,5,True
MOVE-001649,SUB-071,Gati Suburban 071,Suburban,COR-03,SEC-08,2026-09-28,2026-09-28T07:08:00,2026-09-28T07:26:00,6,8,True
MOVE-001650,GDS-072,Gati Freight 072,Goods,COR-03,SEC-08,2026-09-28,2026-09-28T11:03:00,2026-09-28T11:21:00,4,30,True
MOVE-001651,EXP-073,Gati Express 073,Express,COR-03,SEC-08,2026-09-28,2026-09-28T14:27:00,2026-09-28T14:42:00,9,5,True
MOVE-001652,PAS-074,Jan Pragati Passenger 074,Passenger,COR-03,SEC-08,2026-09-28,2026-09-28T18:31:00,2026-09-28T18:44:00,7,10,True
MOVE-001653,GDS-081,Gati Freight 081,Goods,COR-03,SEC-09,2026-09-28,2026-09-28T06:09:00,2026-09-28T06:32:00,4,30,True
MOVE-001654,EXP-082,Gati Express 082,Express,COR-03,SEC-09,2026-09-28,2026-09-28T09:21:00,2026-09-28T09:31:00,9,5,True
MOVE-001655,PAS-083,Jan Pragati Passenger 083,Passenger,COR-03,SEC-09,2026-09-28,2026-09-28T14:56:00,2026-09-28T15:13:00,7,10,True
MOVE-001656,SUB-084,Gati Suburban 084,Suburban,COR-03,SEC-09,2026-09-28,2026-09-28T21:09:00,2026-09-28T21:24:00,6,8,True
MOVE-001657,EXP-091,Gati Express 091,Express,COR-04,SEC-10,2026-09-28,2026-09-28T05:18:00,2026-09-28T05:34:00,9,5,True
MOVE-001658,PAS-092,Jan Pragati Passenger 092,Passenger,COR-04,SEC-10,2026-09-28,2026-09-28T10:48:00,2026-09-28T11:04:00,7,10,True
MOVE-001659,SUB-093,Gati Suburban 093,Suburban,COR-04,SEC-10,2026-09-28,2026-09-28T14:18:00,2026-09-28T14:28:00,6,8,True
MOVE-001660,GDS-094,Gati Freight 094,Goods,COR-04,SEC-10,2026-09-28,2026-09-28T18:40:00,2026-09-28T18:58:00,4,30,True
MOVE-001661,PAS-101,Jan Pragati Passenger 101,Passenger,COR-04,SEC-11,2026-09-28,2026-09-28T06:04:00,2026-09-28T06:25:00,7,10,True
MOVE-001662,SUB-102,Gati Suburban 102,Suburban,COR-04,SEC-11,2026-09-28,2026-09-28T10:33:00,2026-09-28T10:50:00,6,8,True
MOVE-001663,GDS-103,Gati Freight 103,Goods,COR-04,SEC-11,2026-09-28,2026-09-28T16:20:00,2026-09-28T16:50:00,4,30,True
MOVE-001664,EXP-104,Gati Express 104,Express,COR-04,SEC-11,2026-09-28,2026-09-28T20:36:00,2026-09-28T20:50:00,9,5,True
MOVE-001665,SUB-111,Gati Suburban 111,Suburban,COR-04,SEC-12,2026-09-28,2026-09-28T05:31:00,2026-09-28T05:47:00,6,8,True
MOVE-001666,GDS-112,Gati Freight 112,Goods,COR-04,SEC-12,2026-09-28,2026-09-28T09:21:00,2026-09-28T09:39:00,4,30,True
MOVE-001667,EXP-113,Gati Express 113,Express,COR-04,SEC-12,2026-09-28,2026-09-28T15:24:00,2026-09-28T15:39:00,9,5,True
MOVE-001668,PAS-114,Jan Pragati Passenger 114,Passenger,COR-04,SEC-12,2026-09-28,2026-09-28T19:12:00,2026-09-28T19:25:00,7,10,True
MOVE-001669,GDS-121,Gati Freight 121,Goods,COR-05,SEC-13,2026-09-28,2026-09-28T07:13:00,2026-09-28T07:37:00,4,30,True
MOVE-001670,EXP-122,Gati Express 122,Express,COR-05,SEC-13,2026-09-28,2026-09-28T11:21:00,2026-09-28T11:35:00,9,5,True
MOVE-001671,PAS-123,Jan Pragati Passenger 123,Passenger,COR-05,SEC-13,2026-09-28,2026-09-28T15:56:00,2026-09-28T16:12:00,7,10,True
MOVE-001672,SUB-124,Gati Suburban 124,Suburban,COR-05,SEC-13,2026-09-28,2026-09-28T20:37:00,2026-09-28T20:53:00,6,8,True
MOVE-001673,EXP-131,Gati Express 131,Express,COR-05,SEC-14,2026-09-28,2026-09-28T07:16:00,2026-09-28T07:29:00,9,5,True
MOVE-001674,PAS-132,Jan Pragati Passenger 132,Passenger,COR-05,SEC-14,2026-09-28,2026-09-28T10:15:00,2026-09-28T10:30:00,7,10,True
MOVE-001675,SUB-133,Gati Suburban 133,Suburban,COR-05,SEC-14,2026-09-28,2026-09-28T14:11:00,2026-09-28T14:25:00,6,8,True
MOVE-001676,GDS-134,Gati Freight 134,Goods,COR-05,SEC-14,2026-09-28,2026-09-28T19:24:00,2026-09-28T19:47:00,4,30,True
MOVE-001677,PAS-141,Jan Pragati Passenger 141,Passenger,COR-05,SEC-15,2026-09-28,2026-09-28T05:41:00,2026-09-28T05:58:00,7,10,True
MOVE-001678,SUB-142,Gati Suburban 142,Suburban,COR-05,SEC-15,2026-09-28,2026-09-28T10:46:00,2026-09-28T11:01:00,6,8,True
MOVE-001679,GDS-143,Gati Freight 143,Goods,COR-05,SEC-15,2026-09-28,2026-09-28T16:14:00,2026-09-28T16:35:00,4,30,True
MOVE-001680,EXP-144,Gati Express 144,Express,COR-05,SEC-15,2026-09-28,2026-09-28T19:31:00,2026-09-28T19:44:00,9,5,True
MOVE-001681,EXP-001,Gati Express 001,Express,COR-01,SEC-01,2026-09-29,2026-09-29T06:58:00,2026-09-29T07:14:00,9,5,True
MOVE-001682,PAS-002,Jan Pragati Passenger 002,Passenger,COR-01,SEC-01,2026-09-29,2026-09-29T09:04:00,2026-09-29T09:25:00,7,10,True
MOVE-001683,SUB-003,Gati Suburban 003,Suburban,COR-01,SEC-01,2026-09-29,2026-09-29T14:21:00,2026-09-29T14:39:00,6,8,True
MOVE-001684,GDS-004,Gati Freight 004,Goods,COR-01,SEC-01,2026-09-29,2026-09-29T18:42:00,2026-09-29T19:02:00,4,30,True
MOVE-001685,PAS-011,Jan Pragati Passenger 011,Passenger,COR-01,SEC-02,2026-09-29,2026-09-29T05:15:00,2026-09-29T05:29:00,7,10,True
MOVE-001686,SUB-012,Gati Suburban 012,Suburban,COR-01,SEC-02,2026-09-29,2026-09-29T10:19:00,2026-09-29T10:30:00,6,8,True
MOVE-001687,GDS-013,Gati Freight 013,Goods,COR-01,SEC-02,2026-09-29,2026-09-29T16:14:00,2026-09-29T16:43:00,4,30,True
MOVE-001688,EXP-014,Gati Express 014,Express,COR-01,SEC-02,2026-09-29,2026-09-29T20:08:00,2026-09-29T20:16:00,9,5,True
MOVE-001689,SUB-021,Gati Suburban 021,Suburban,COR-01,SEC-03,2026-09-29,2026-09-29T06:28:00,2026-09-29T06:39:00,6,8,True
MOVE-001690,GDS-022,Gati Freight 022,Goods,COR-01,SEC-03,2026-09-29,2026-09-29T10:45:00,2026-09-29T11:14:00,4,30,True
MOVE-001691,EXP-023,Gati Express 023,Express,COR-01,SEC-03,2026-09-29,2026-09-29T14:23:00,2026-09-29T14:35:00,9,5,True
MOVE-001692,PAS-024,Jan Pragati Passenger 024,Passenger,COR-01,SEC-03,2026-09-29,2026-09-29T20:19:00,2026-09-29T20:31:00,7,10,True
MOVE-001693,GDS-031,Gati Freight 031,Goods,COR-02,SEC-04,2026-09-29,2026-09-29T06:18:00,2026-09-29T06:42:00,4,30,True
MOVE-001694,EXP-032,Gati Express 032,Express,COR-02,SEC-04,2026-09-29,2026-09-29T10:27:00,2026-09-29T10:42:00,9,5,True
MOVE-001695,PAS-033,Jan Pragati Passenger 033,Passenger,COR-02,SEC-04,2026-09-29,2026-09-29T14:31:00,2026-09-29T14:49:00,7,10,True
MOVE-001696,SUB-034,Gati Suburban 034,Suburban,COR-02,SEC-04,2026-09-29,2026-09-29T19:28:00,2026-09-29T19:44:00,6,8,True
MOVE-001697,EXP-041,Gati Express 041,Express,COR-02,SEC-05,2026-09-29,2026-09-29T06:48:00,2026-09-29T06:59:00,9,5,True
MOVE-001698,PAS-042,Jan Pragati Passenger 042,Passenger,COR-02,SEC-05,2026-09-29,2026-09-29T11:04:00,2026-09-29T11:25:00,7,10,True
MOVE-001699,SUB-043,Gati Suburban 043,Suburban,COR-02,SEC-05,2026-09-29,2026-09-29T14:55:00,2026-09-29T15:09:00,6,8,True
MOVE-001700,GDS-044,Gati Freight 044,Goods,COR-02,SEC-05,2026-09-29,2026-09-29T20:22:00,2026-09-29T20:47:00,4,30,True
MOVE-001701,PAS-051,Jan Pragati Passenger 051,Passenger,COR-02,SEC-06,2026-09-29,2026-09-29T06:27:00,2026-09-29T06:46:00,7,10,True
MOVE-001702,SUB-052,Gati Suburban 052,Suburban,COR-02,SEC-06,2026-09-29,2026-09-29T10:17:00,2026-09-29T10:34:00,6,8,True
MOVE-001703,GDS-053,Gati Freight 053,Goods,COR-02,SEC-06,2026-09-29,2026-09-29T14:43:00,2026-09-29T15:09:00,4,30,True
MOVE-001704,EXP-054,Gati Express 054,Express,COR-02,SEC-06,2026-09-29,2026-09-29T19:12:00,2026-09-29T19:20:00,9,5,True
MOVE-001705,SUB-061,Gati Suburban 061,Suburban,COR-03,SEC-07,2026-09-29,2026-09-29T05:32:00,2026-09-29T05:43:00,6,8,True
MOVE-001706,GDS-062,Gati Freight 062,Goods,COR-03,SEC-07,2026-09-29,2026-09-29T10:26:00,2026-09-29T10:49:00,4,30,True
MOVE-001707,EXP-063,Gati Express 063,Express,COR-03,SEC-07,2026-09-29,2026-09-29T14:50:00,2026-09-29T15:04:00,9,5,True
MOVE-001708,PAS-064,Jan Pragati Passenger 064,Passenger,COR-03,SEC-07,2026-09-29,2026-09-29T20:06:00,2026-09-29T20:23:00,7,10,True
MOVE-001709,GDS-071,Gati Freight 071,Goods,COR-03,SEC-08,2026-09-29,2026-09-29T07:15:00,2026-09-29T07:34:00,4,30,True
MOVE-001710,EXP-072,Gati Express 072,Express,COR-03,SEC-08,2026-09-29,2026-09-29T10:20:00,2026-09-29T10:29:00,9,5,True
MOVE-001711,PAS-073,Jan Pragati Passenger 073,Passenger,COR-03,SEC-08,2026-09-29,2026-09-29T15:55:00,2026-09-29T16:10:00,7,10,True
MOVE-001712,SUB-074,Gati Suburban 074,Suburban,COR-03,SEC-08,2026-09-29,2026-09-29T21:23:00,2026-09-29T21:38:00,6,8,True
MOVE-001713,EXP-081,Gati Express 081,Express,COR-03,SEC-09,2026-09-29,2026-09-29T05:20:00,2026-09-29T05:34:00,9,5,True
MOVE-001714,PAS-082,Jan Pragati Passenger 082,Passenger,COR-03,SEC-09,2026-09-29,2026-09-29T11:06:00,2026-09-29T11:21:00,7,10,True
MOVE-001715,SUB-083,Gati Suburban 083,Suburban,COR-03,SEC-09,2026-09-29,2026-09-29T15:16:00,2026-09-29T15:32:00,6,8,True
MOVE-001716,GDS-084,Gati Freight 084,Goods,COR-03,SEC-09,2026-09-29,2026-09-29T21:21:00,2026-09-29T21:51:00,4,30,True
MOVE-001717,PAS-091,Jan Pragati Passenger 091,Passenger,COR-04,SEC-10,2026-09-29,2026-09-29T06:35:00,2026-09-29T06:52:00,7,10,True
MOVE-001718,SUB-092,Gati Suburban 092,Suburban,COR-04,SEC-10,2026-09-29,2026-09-29T10:21:00,2026-09-29T10:34:00,6,8,True
MOVE-001719,GDS-093,Gati Freight 093,Goods,COR-04,SEC-10,2026-09-29,2026-09-29T14:41:00,2026-09-29T15:09:00,4,30,True
MOVE-001720,EXP-094,Gati Express 094,Express,COR-04,SEC-10,2026-09-29,2026-09-29T20:39:00,2026-09-29T20:51:00,9,5,True
MOVE-001721,SUB-101,Gati Suburban 101,Suburban,COR-04,SEC-11,2026-09-29,2026-09-29T06:17:00,2026-09-29T06:31:00,6,8,True
MOVE-001722,GDS-102,Gati Freight 102,Goods,COR-04,SEC-11,2026-09-29,2026-09-29T10:24:00,2026-09-29T10:45:00,4,30,True
MOVE-001723,EXP-103,Gati Express 103,Express,COR-04,SEC-11,2026-09-29,2026-09-29T14:21:00,2026-09-29T14:33:00,9,5,True
MOVE-001724,PAS-104,Jan Pragati Passenger 104,Passenger,COR-04,SEC-11,2026-09-29,2026-09-29T18:59:00,2026-09-29T19:21:00,7,10,True
MOVE-001725,GDS-111,Gati Freight 111,Goods,COR-04,SEC-12,2026-09-29,2026-09-29T06:11:00,2026-09-29T06:34:00,4,30,True
MOVE-001726,EXP-112,Gati Express 112,Express,COR-04,SEC-12,2026-09-29,2026-09-29T09:36:00,2026-09-29T09:52:00,9,5,True
MOVE-001727,PAS-113,Jan Pragati Passenger 113,Passenger,COR-04,SEC-12,2026-09-29,2026-09-29T15:36:00,2026-09-29T15:56:00,7,10,True
